tax_id	lineage
13289	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;faecis;
13290	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Mesonia;ostreae;
13291	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Segniliparaceae;Segniliparus;rugosus;
13292	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;aahli;
13293	Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;denticola;
13294	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Zunongwangia;mangrovi;
13295	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;yakushimensis;
13296	Bacteria;Actinobacteriota;Actinobacteria;Catenulisporales;Catenulisporaceae;Catenulispora;subtropica;
13297	Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;qingshengii;
13298	Bacteria;Calditrichota;Calditrichia;Calditrichales;Calditrichaceae;SM23-31;
13299	Archaea;Halobacterota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanoculleus;marisnigri;
13300	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dyella;flava;
13301	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Gulosibacter;
13302	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Aureispira;maritima;
13303	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;pogonae;
13304	Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;Leptospira;kmetyi;
13305	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;haplocladii;
13306	Bacteria;Actinobacteriota;Actinobacteria;Catenulisporales;Catenulisporaceae;Catenulispora;graminis;
13307	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;luridus;
13308	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Pseudoclavibacter;soli;
13309	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomicrobium;marinum;
13310	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Pontibacter;toksunensis;
13311	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria;oceani;
13312	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter;algae;
13313	Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Adlercreutzia;equolifaciens;
13314	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinopolyspora;righensis;
13315	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia;cavernae;
13316	Bacteria;Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;artemisiae;
13317	Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Microcystaceae;
13318	Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus;kandleri;
13319	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;awajiense;
13320	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Jonesiaceae;Jonesia;
13321	Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;darwinianus;
13322	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;litorisoli;
13323	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;chungkukjangi;
13324	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;cheonhonense;
13325	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Ureibacillus;defluvii;
13326	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;bereziniae;
13327	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;p-251-o5;
13328	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;Oscillochloris;
13329	Bacteria;Firmicutes;TTA-B61;
13330	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinopolyspora;algeriensis;
13331	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Bartonella;senegalensis;
13332	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prolixibacteraceae;Roseimarinus;sediminis;
13333	Bacteria;Desulfobacterota;Thermodesulfobacteria;Thermodesulfobacteriales;Thermodesulfobacteriaceae;Thermosulfurimonas;dismutans;
13334	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Rhizorhapis;suberifaciens;
13335	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Nonomuraea;thermotolerans;
13336	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinilabiliaceae;Geofilum;rubicundum;
13337	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Pseudoclavibacter;endophyticus;
13338	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;podarium;
13339	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudorhodobacter;collinsensis;
13340	Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;magneticus;
13341	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Nonomuraea;rhizophila;
13342	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;rhizosphaerae;
13343	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;yoronensis;
13344	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Polaribacter;porphyrae;
13345	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Photobacterium;sanctipauli;
13346	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Shewanellaceae;Shewanella;woodyi;
13347	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;murale;
13348	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;helanshanense;
13349	Bacteria;Aquificota;Aquificae;Aquificales;Aquificaceae;
13350	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;amamiensis;
13351	Bacteria;Firmicutes;Syntrophomonadia;Syntrophomonadales;Syntrophomonadaceae;Thermosyntropha;
13352	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Cellulomonadaceae;Sediminihabitans;luteus;
13353	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Salinimicrobium;gaetbulicola;
13354	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Rubritalea;sabuli;
13355	Bacteria;Cyanobacteria;Cyanobacteriia;Thermosynechococcales;Thermosynechococcaceae;Loriellopsis
13356	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Myroides;indicus;
13357	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Fictibacillus;solisalsi;
13358	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;endophytica;
13359	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes;
13360	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;aquimaris;
13361	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;composti;
13362	Bacteria;Spirochaetota;Brachyspirae;Brachyspirales;Brachyspirales
13363	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;rhynchosiae;
13364	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;iriomotensis;
13365	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;troglodytidis;
13366	Bacteria;Verrucomicrobiota;Lentisphaeria;Oligosphaerales;Oligosphaeraceae;horsej-a03;
13367	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;fluoreni;
13368	Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Mailhella;
13369	Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;Caldilinea;
13370	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;intermedius;
13371	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Virgibacillus;siamensis;
13372	Bacteria;Verrucomicrobiota;Verrucomicrobiae;
13373	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;oxalidis;
13374	Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;vulgaris;
13375	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospirillaceae;Phaeospirillum;cystidoformans;
13376	Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae;Pseudokineococcus;basanitobsidens;
13377	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Roseibacillus;persicicus;
13378	Archaea;Halobacterota;Halobacteria;Halobacterales;Haloferacaceae;Natronococcus;xinjiangense;
13379	Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;naphthalenovorans;
13380	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;soldanellicola;
13381	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Thermomonospora;
13382	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;profundimaris;
13383	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;xanthum;
13384	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Bartonella;florencae;
13385	Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;kanagiense;
13386	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Kangiellaceae;Kangiella;aquimarina;
13387	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;septicus;
13388	Archaea;Halobacterota;Halobacteria;Halobacterales;Haloferacaceae;Halohasta;litchfieldiae;
13389	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Altererythrobacter;sediminis;
13390	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;abyssalis;
13391	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;rhizophila;
13392	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Pseudopropionibacterium;
13393	Archaea;Halobacterota;Methanosarcinia;Methanosarciniales;Methanosarcinaceae;Methanolobus;profundi;
13394	Bacteria;Actinobacteriota;Actinobacteria;Glycomycetales;Glycomycetaceae;Glycomyces;mongolensis;
13395	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;halotolerans;
13396	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;rufus;
13397	Bacteria;Actinobacteriota;Actinobacteria;Frankiales;Geodermatophilaceae;Klenkia;taihuensis;
13398	Archaea;Halobacterota;Halobacteria;Halobacterales;Haloferacaceae;Halopiger;
13399	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;buctense;
13400	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium;ginsengisoli;
13401	Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;myosotis;
13402	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CHKCI001;
13403	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Roseivirga;ehrenbergii;
13404	Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Lihuaxuella;
13405	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;kyonggii;
13406	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Rurimicrobium;arvi;
13407	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;olei;
13408	Archaea;Crenarchaeota;Thermoprotei;Fervidicoccales;Fervidicoccaceae;
13409	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Nitrincolaceae;Marinobacterium;mangrovicola;
13410	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;baekryungensis;
13411	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Saccharospirillaceae;Saccharospirillum;correiae;
13412	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Psychromonadaceae;Psychromonas;ossibalaenae;
13413	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Prauserella;
13414	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Roseibacillus;ishigakijimensis;
13415	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Zunongwangia;endophytica;
13416	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermacoccaceae;Flexivirga;lutea;
13417	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Succinivibrionaceae;Succinimonas;
13418	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia;bhagyanarayanae;
13419	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;spartansii;
13420	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Cellulomonadaceae;Paraoerskovia;sediminicola;
13421	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Neo-b11;
13422	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;thermophilus;
13423	Bacteria;Chloroflexi;Anaerolineae;MSB-5E12;
13424	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;litoris;
13425	Archaea;Halobacterota;Halobacteria;Halobacterales;Halobacteriaceae;Halarchaeum;nitratireducens;
13426	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Calditerricola;yamamurae;
13427	Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;kandeliae;
13428	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Methylophilaceae;Methylobacillus;flagellatus;
13429	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Devosiaceae;Devosia;neptuniae;
13430	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;humi;
13431	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Propionispira;arcuata;
13432	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;glycaniphila;
13433	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Nocardiopsaceae;Nocardiopsis;kunsanensis;
13434	Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;tissieri;
13435	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;huizhouensis;
13436	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Sphaerimonospora;
13437	Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Desertifilaceae;Desertifilum
13438	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;celeriflavum;
13439	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia;tengchongensis;
13440	Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;Ilumatobacter;nonamiensis;
13441	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;caesius;
13442	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chromobacteriaceae;Pseudogulbenkiania;
13443	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella;ceti;
13444	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;oligotrophicus;
13445	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Myroides;odoratus;
13446	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;rhizosphaerae;
13447	Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;phytolaccae;
13448	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Lewinella;lutea;
13449	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Ornithobacterium;
13450	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;shaanxiense;
13451	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylohalobiaceae;Methylomarinovum;caldicuralii;
13452	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Colwelliaceae;Thalassomonas;actiniarum;
13453	Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;Vicinamibacter;silvestris;
13454	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Shewanellaceae;Shewanella;oneidensis;
13455	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter;sediminis;
13456	Bacteria;Aquificota;Aquificae;Aquificales;Aquificaceae;Hydrogenobacter;thermophilus;
13457	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Thermogutta;hypogea;
13458	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Luteimonas;vadosa;
13459	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Phyllobacterium;ifriqiyense;
13460	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;xiangfangensis;
13461	Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;Candidatus
13462	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Haloferula;harenae;
13463	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae;Lacihabitans;soyangensis;
13464	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flaviaesturariibacter;luteus;
13465	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella;jogaejeotgali;
13466	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;kingsejongi;
13467	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Altererythrobacter;halimionae;
13468	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;flavum;
13469	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chitinibacteraceae;Silvimonas;amylolytica;
13470	Archaea;Halobacterota;Methanomicrobia;Methanomicrobiales;Methanomicrobiaceae;Methanofollis;ethanolicus;
13471	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Shewanellaceae;Shewanella;violacea;
13472	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Hymenobacteraceae;Hymenobacter;marinus;
13473	Bacteria;Firmicutes;Bacilli;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;morum;
13474	Bacteria;Deinococcota;Deinococci;Thermales;Thermaceae;Thermus;arciformis;
13475	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;magna;
13476	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Yonghaparkia;alkaliphila;
13477	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sagittula;
13478	Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales;Thioalkalispiraceae;
13479	Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;subtile;
13480	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;tructae;
13481	Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Parapedobacter;indicus;
13482	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;chengduensis;
13483	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;malaysiense;
13484	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Haloferula;helveola;
13485	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;aerophila;
13486	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Fusicatenibacter;saccharivorans;
13487	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;palustre;
13488	Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Neoasaia;chiangmaiensis;
13489	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;iriomotense;
13490	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Pseudohoeflea;suaedae;
13491	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Martelella;endophytica;
13492	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;gossypii;
13493	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pectobacteriaceae;Dickeya;aquatica;
13494	Bacteria;Actinobacteriota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Planotetraspora;thailandica;
13495	Bacteria;Actinobacteriota;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineosporia;babensis;
